,Item Name,2020 CPT Code,Average Charge,Hospital Name,lat,lon,Source
6596,"CT Scan, Abdomen, with contrast",74160.0,4858.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6597,"CT Scan, Head or Brain, without contrast",70450.0,3449.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6598,"CT Scan, Pelvis, with contrast",72193.0,4782.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6599,"Mammography, Screening, Bilateral",77067.0,534.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6600,"X-Ray, Lower Back, minimum four views",72110.0,1356.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6601,"X-Ray, Chest, two views",71046.0,718.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6602,"Physical Therapy, Gait Training",97116.0,208.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6603,"Physical Therapy, Therapeutic Exercise",97110.0,208.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6604,"Colonoscopy, diagnostic",45378.0,6945.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6605,"Colonoscopy, with biopsy",45380.0,8023.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6606,"Endoscopy, Upper GI, with biopsy",43239.0,8393.0,Providence Little Co. of Mary Med Ctr - Torrance,33.8386696,-118.3573462,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6607,"Outpatient Visit, established patient, 15 minutes",99213.0,464.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6608,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,1772.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6609,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,4869.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6610,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,3404.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6611,Comprehensive Metabolic Panel,80053.0,564.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6612,"Complete Blood Count, with differential WBC, automated",85025.0,253.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6613,Hemoglobin; glycosylated (a1c),83036.0,8.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6614,ANTIBODY HIV-1&HIV-2 SINGLE RESULT,86703.0,185.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6615,AUTOM URINALYSIS WO MICRO,81003.0,119.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6616,"Complete Blood Count, automated",85027.0,183.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6617,Thyroid Stimulating Hormone,84443.0,324.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6618,Lipid Panel,80061.0,306.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6619,NEISSERIA DIR NA PROBE,87590.0,115.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6620,  CHLAMYDIA T DIR NA PROBE,87490.0,115.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6621,Basic Metabolic Panel,80048.0,442.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6622,Prothrombin Time,85610.0,124.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6623,  BACT CULTURE - URINE; QUAN COUNT,87086.0,246.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6624,"X-Ray, Chest, two views",71046.0,500.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6625,"CT Scan, Head or Brain, without contrast",70450.0,3291.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6626,  X-RAY EXAM CHEST 1 VIEW,71045.0,460.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6627,ULTRASOUND ABDOMEN LIMITED,76705.0,1000.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6628,  CT ABD & PELV W/CONTRAST,74177.0,6293.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6629,"CT Scan, Cervical Spine without contrast",72125.0,4161.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6630,"  X-Ray, Chest, with contrast",71260.0,4591.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6631,  X-RAY EXAM OF FOOT; 3+ VIEWS,73630.0,770.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6632,  US EXAM CHEST,76604.0,1017.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6633,12 LEAD EKG; TRACING ONLY,93005.0,582.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6634,IV PUSH/PB EA SEQ MED         ,96375.0,551.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6635,THER/PROPH/DIAG INJ SC/IM,96372.0,248.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6636,"Echocardiography, Transthoracic, complete, without Doppler",93306.0,5897.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6637,THER/PROPH/DIAG IV INF INIT =<1 HR,96365.0,675.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6638,CHEMO IV INFUSION 1 HR,96413.0,827.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6639,"Inhalation Treatment, pressurized or nonpressurized",94640.0,457.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6640,"Colonoscopy, with biopsy",45380.0,10021.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6641,  WOUND DEBRIDEMENT -SUBQ &TSSUE,11042.0,3140.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6642,Fetal Non-stress test,59025.0,1504.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6643,INSJ NON-NDWELLG BLADDER CATHETER,51701.0,21470.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6644,DRAIN/INJ JOINT/BURSA W/O US,20610.0,2001.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6645,INS TEMP BLADDER CATH,51702.0,12053.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6646,"Endoscopy, Upper GI, with biopsy",43239.0,9426.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6647,DEBRIDE NAIL 6 OR MORE,11721.0,1423.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6648,INCISION & DRAINAGE ABSCESS SIMPLE/SINGLE,10060.0,4081.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6649,SIMPLE REPAIR F/E/E/N/L/M 2.5CM/<,12011.0,18026.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6650,"Colonoscopy, diagnostic",45378.0,7565.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6651,ARTERIAL PUNCTURE BLOOD FOR DX,36600.0,25348.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6652,DRAW BLOOD OFF VENOUS DEVICE,36591.0,2963.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6653,TRANSFUSION BLOOD OR BLOOD COMPONENTS,36430.0,23924.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6654,INJECTION EYE DRUG,67028.0,2271.0,Highland Hospital,37.79890170000001,-122.2321344,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6655,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,556.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6656,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,889.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6657,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,1251.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6658,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,2224.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6659,"Outpatient Visit, established patient, 15 minutes",99213.0,287.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6660,Basic Metabolic Panel,80048.0,642.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6661,,,,,,,
6662,"Complete Blood Count, automated",85027.0,153.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6663,"Complete Blood Count, with differential WBC, automated",85025.0,164.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6664,Comprehensive Metabolic Panel,80053.0,656.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6665,"Creatine Kinase (CK), (CPK), Total",82550.0,287.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6666,Lipid Panel,80061.0,433.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6667,Partial Thromboplastin Time,85730.0,245.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6668,Prothrombin Time,85610.0,245.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6669,Thyroid Stimulating Hormone,84443.0,294.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6670,"Troponin, Quantitative",84484.0,417.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6671,"CT Scan, Abdomen, with contrast",74160.0,4731.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6672,"CT Scan, Head or Brain, without contrast",70450.0,2567.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6673,"CT Scan, Pelvis, with contrast",72193.0,4663.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6674,,,,,,,
6675,,,,,,,
6676,"Ultrasound, Abdomen, Complete",76700.0,675.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6677,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,765.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6678,"X-Ray, Lower Back, minimum four views",72110.0,739.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6679,"X-Ray, Chest, two views",71046.0,468.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6680,,,,,,,
6681,"Echocardiography, Transthoracic, complete, without Doppler",93307.0,261.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6682,,,,,,,
6683,"Inhalation Treatment, pressurized or nonpressurized",94640.0,202.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6684,"Physical Therapy, Gait Training",97116.0,224.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6685,"Physical Therapy, Therapeutic Exercise",97110.0,134.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6686,,,,,,,
6687,,,,,,,
6688,,,,,,,
6689,,,,,,,
6690,"Colonoscopy, diagnostic",45378.0,3878.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6691,"Colonoscopy, with biopsy",45380.0,4685.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6692,"Colonoscopy, with lesion removal, by snare technique",45385.0,7818.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6693,,,,,,,
6694,"Endoscopy, Upper GI, with biopsy",43239.0,4765.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6695,"Endoscopy, Upper GI, diagnostic",43235.0,5983.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6696,"Excision, Breast Lesion, without preoperative radiological marker",19120.0,7119.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6697,"Hernia Repair, Inguinal, 5 years and older",49505.0,10694.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6698,,,,,,,
6699,Laparoscopic Cholecystectomy,47562.0,12024.0,Kern Valley Hospital,35.6350753,-118.4067585,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6700,,,,,,,
6701,,,,,,,
6702,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,513.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6703,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,847.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6704,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,1473.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6705,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,2003.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6706,Basic Metabolic Panel,80048.0,58.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6707,"Complete Blood Count, automated",85027.0,30.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6708,"Complete Blood Count, with differential WBC, automated",85025.0,35.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6709,Comprehensive Metabolic Panel,80053.0,67.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6710,"Creatine Kinase (CK), (CPK), Total",82550.0,28.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6711,Lipid Panel,80061.0,69.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6712,Partial Thromboplastin Time,85730.0,50.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6713,Prothrombin Time,85610.0,39.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6714,Thyroid Stimulating Hormone,84443.0,71.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6715,"Troponin, Quantitative",84484.0,75.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6716,"CT Scan, Abdomen, with contrast",74160.0,3314.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6717,"CT Scan, Head or Brain, without contrast",70450.0,2857.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6718,"CT Scan, Pelvis, with contrast",72193.0,2863.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6719,"Mammography, Screening, Bilateral",77067.0,405.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6720,"Ultrasound, Abdomen, Complete",76700.0,1055.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6721,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,983.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6722,"X-Ray, Chest, two views",71046.0,574.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6723,"Physical Therapy, Gait Training",97116.0,135.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6724,"Physical Therapy, Therapeutic Exercise",97110.0,142.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6725,"Cataract Removal with Insertion of Intraocular Lens, 1 Stage",66984.0,7989.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6726,"Colonoscopy, with biopsy",45380.0,9058.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6727,"Endoscopy, Upper GI, with biopsy",43239.0,8676.0,Providence St Johns Health Center,34.0307739,-118.4796445,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6728,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,1595.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6729,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,2839.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6730,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,5398.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6731,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,7979.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6732,"Outpatient Visit, established patient, 15 minutes",99213.0,558.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6733,Basic Metabolic Panel,80048.0,905.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
